795.71	16630	0.028544456	795.71	17060	0.029469684	1.129469684	795.71	17930	0.032277228	2.232277228	795.71	16690	0.031120641	3.331120641	795.71	17060	0.033094083	4.433094083	795.71	18490	0.037627188	5.537627188	795.71	18230	0.037234477	6.637234477	795.71	14840	0.035451505	7.735451505	795.71	14810	0.031679144	8.831679144	795.71	9001	0.021114239	9.921114239
795.722	16760	0.028767594	795.722	17120	0.029573329	1.129573329	795.722	17990	0.032385239	2.232385239	795.722	16760	0.031251165	3.331251165	795.722	17100	0.033171678	4.433171678	795.722	18540	0.037728938	5.537728938	795.722	18290	0.037357026	6.637357026	795.722	14900	0.03559484	7.73559484	795.722	14860	0.031786096	8.831786096	795.722	9006	0.021125968	9.921125968
795.735	16900	0.029007896	795.735	17180	0.029676974	1.129676974	795.735	18040	0.032475248	2.232475248	795.735	16840	0.031400336	3.331400336	795.735	17140	0.033249273	4.433249273	795.735	18590	0.037830688	5.537830688	795.735	18350	0.037479575	6.637479575	795.735	14960	0.035738175	7.735738175	795.735	14920	0.031914439	8.831914439	795.735	9013	0.021142388	9.921142388
795.747	17040	0.029248198	795.747	17240	0.029780618	1.129780618	795.747	18090	0.032565257	2.232565257	795.747	16910	0.03153086	3.33153086	795.747	17190	0.033346266	4.433346266	795.747	18630	0.037912088	5.537912088	795.747	18410	0.037602124	6.637602124	795.747	15020	0.03588151	7.73588151	795.747	14970	0.03202139	8.83202139	795.747	9021	0.021161154	9.921161154
795.76	17190	0.029505664	795.76	17300	0.029884263	1.129884263	795.76	18130	0.032637264	2.232637264	795.76	16980	0.031661384	3.331661384	795.76	17230	0.03342386	4.43342386	795.76	18670	0.037993488	5.537993488	795.76	18490	0.037765523	6.637765523	795.76	15070	0.036000956	7.736000956	795.76	15030	0.032149733	8.832149733	795.76	9032	0.021186958	9.921186958
795.772	17340	0.029763131	795.772	17350	0.029970634	1.129970634	795.772	18170	0.032709271	2.232709271	795.772	17050	0.031791908	3.331791908	795.772	17280	0.033520854	4.433520854	795.772	18710	0.038074888	5.538074888	795.772	18560	0.037908497	6.637908497	795.772	15130	0.03614429	7.73614429	795.772	15080	0.032256684	8.832256684	795.772	9044	0.021215107	9.921215107
795.784	17490	0.030020597	795.784	17400	0.030057005	1.130057005	795.784	18200	0.032763276	2.232763276	795.784	17130	0.031941078	3.331941078	795.784	17320	0.033598448	4.433598448	795.784	18740	0.038135938	5.538135938	795.784	18650	0.03809232	6.63809232	795.784	15190	0.036287625	7.736287625	795.784	15130	0.032363636	8.832363636	795.784	9058	0.021247947	9.921247947
795.797	17640	0.030278064	795.797	17450	0.030143375	1.130143375	795.797	18230	0.032817282	2.232817282	795.797	17190	0.032052955	3.332052955	795.797	17380	0.03371484	4.43371484	795.797	18780	0.038217338	5.538217338	795.797	18730	0.038255719	6.638255719	795.797	15250	0.03643096	7.73643096	795.797	15170	0.032449198	8.832449198	795.797	9073	0.021283134	9.921283134
795.809	17790	0.03053553	795.809	17500	0.030229746	1.130229746	795.809	18250	0.032853285	2.232853285	795.809	17260	0.032183479	3.332183479	795.809	17430	0.033811833	4.433811833	795.809	18810	0.038278388	5.538278388	795.809	18820	0.038439542	6.638439542	795.809	15300	0.036550406	7.736550406	795.809	15220	0.03255615	8.83255615	795.809	9090	0.021323012	9.921323012
795.821	17930	0.030775832	795.821	17540	0.030298843	1.130298843	795.821	18270	0.032889289	2.232889289	795.821	17330	0.032314003	3.332314003	795.821	17490	0.033928225	4.433928225	795.821	18840	0.038339438	5.538339438	795.821	18920	0.038643791	6.638643791	795.821	15350	0.036669852	7.736669852	795.821	15260	0.032641711	8.832641711	795.821	9108	0.021365236	9.921365236
795.834	18060	0.03099897	795.834	17580	0.030367939	1.130367939	795.834	18280	0.032907291	2.232907291	795.834	17390	0.032425881	3.332425881	795.834	17550	0.034044617	4.434044617	795.834	18870	0.038400488	5.538400488	795.834	19020	0.038848039	6.638848039	795.834	15400	0.036789298	7.736789298	795.834	15300	0.032727273	8.832727273	795.834	9127	0.021409805	9.921409805
795.846	18190	0.031222108	795.846	17630	0.03045431	1.13045431	795.846	18290	0.032925293	2.232925293	795.846	17450	0.032537759	3.332537759	795.846	17620	0.034180407	4.434180407	795.846	18900	0.038461538	5.538461538	795.846	19120	0.039052288	6.639052288	795.846	15440	0.036884854	7.736884854	795.846	15340	0.032812834	8.832812834	795.846	9147	0.021456721	9.921456721
795.858	18310	0.031428081	795.858	17670	0.030523406	1.130523406	795.858	18290	0.032925293	2.232925293	795.858	17500	0.03263099	3.33263099	795.858	17690	0.034316198	4.434316198	795.858	18930	0.038522589	5.538522589	795.858	19230	0.039276961	6.639276961	795.858	15480	0.036980411	7.736980411	795.858	15370	0.032877005	8.832877005	795.858	9168	0.021505982	9.921505982
795.871	18420	0.03161689	795.871	17710	0.030592503	1.130592503	795.871	18290	0.032925293	2.232925293	795.871	17560	0.032742868	3.332742868	795.871	17760	0.034451988	4.434451988	795.871	18970	0.038603989	5.538603989	795.871	19330	0.039481209	6.639481209	795.871	15510	0.037052078	7.737052078	795.871	15410	0.032962567	8.832962567	795.871	9191	0.021559934	9.921559934
795.883	18510	0.03177137	795.883	17750	0.0306616	1.1306616	795.883	18280	0.032907291	2.232907291	795.883	17610	0.032836099	3.332836099	795.883	17830	0.034587779	4.434587779	795.883	19000	0.038665039	5.538665039	795.883	19430	0.039685458	6.639685458	795.883	15540	0.037123746	7.737123746	795.883	15440	0.033026738	8.833026738	795.883	9215	0.021616233	9.921616233
795.895	18590	0.031908685	795.895	17790	0.030730696	1.130730696	795.895	18270	0.032889289	2.232889289	795.895	17650	0.032910684	3.332910684	795.895	17900	0.034723569	4.434723569	795.895	19040	0.038746439	5.538746439	795.895	19530	0.039889706	6.639889706	795.895	15560	0.037171524	7.737171524	795.895	15480	0.033112299	8.833112299	795.895	9240	0.021674877	9.921674877
795.908	18660	0.032028836	795.908	17840	0.030817067	1.130817067	795.908	18260	0.032871287	2.232871287	795.908	17700	0.033003916	3.333003916	795.908	17970	0.03485936	4.43485936	795.908	19080	0.038827839	5.538827839	795.908	19630	0.040093954	6.640093954	795.908	15580	0.037219302	7.737219302	795.908	15510	0.033176471	8.833176471	795.908	9267	0.021738213	9.921738213
795.92	18710	0.032114658	795.92	17880	0.030886163	1.130886163	795.92	18250	0.032853285	2.232853285	795.92	17740	0.033078501	3.333078501	795.92	18050	0.035014549	4.435014549	795.92	19120	0.038909239	5.538909239	795.92	19720	0.040277778	6.640277778	795.92	15600	0.037267081	7.737267081	795.92	15540	0.033240642	8.833240642	795.92	9295	0.021803894	9.921803894
795.932	18750	0.032183316	795.932	17930	0.030972534	1.130972534	795.932	18240	0.032835284	2.232835284	795.932	17780	0.033153086	3.333153086	795.932	18120	0.035150339	4.435150339	795.932	19160	0.038990639	5.538990639	795.932	19800	0.040441176	6.640441176	795.932	15610	0.03729097	7.73729097	795.932	15580	0.033326203	8.833326203	795.932	9324	0.021871921	9.921871921
